,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population,total_tests,total_vaccinations,people_vaccinated,fatality_rate,pct_pop_infected,mortality_rate
77078,Africa,Nigeria,2021-06-04,166730.0,48.0,2117.0,0.0,211400704.0,,2225765.0,1964095.0,1.27,0.08,0.0
77079,Africa,Nigeria,2021-06-05,166756.0,26.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77080,Africa,Nigeria,2021-06-06,166767.0,11.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77081,Africa,Nigeria,2021-06-07,166816.0,49.0,2117.0,0.0,211400704.0,2180444.0,,,1.27,0.08,0.0
77082,Africa,Nigeria,2021-06-08,166918.0,102.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77083,Africa,Nigeria,2021-06-09,166982.0,64.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77084,Africa,Nigeria,2021-06-10,166982.0,0.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77085,Africa,Nigeria,2021-06-11,167051.0,69.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77086,Africa,Nigeria,2021-06-12,167059.0,8.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77087,Africa,Nigeria,2021-06-13,167066.0,7.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77088,Africa,Nigeria,2021-06-14,167078.0,12.0,2117.0,0.0,211400704.0,2231409.0,,,1.27,0.08,0.0
77089,Africa,Nigeria,2021-06-15,167095.0,17.0,2117.0,0.0,211400704.0,,2659153.0,1978808.0,1.27,0.08,0.0
77090,Africa,Nigeria,2021-06-16,167103.0,8.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77091,Africa,Nigeria,2021-06-17,167142.0,39.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77092,Africa,Nigeria,2021-06-18,167155.0,13.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77093,Africa,Nigeria,2021-06-19,167206.0,51.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77094,Africa,Nigeria,2021-06-20,167206.0,0.0,2117.0,0.0,211400704.0,,,,1.27,0.08,0.0
77095,Africa,Nigeria,2021-06-21,167292.0,86.0,2118.0,1.0,211400704.0,2266591.0,,,1.27,0.08,0.0
77096,Africa,Nigeria,2021-06-22,167331.0,39.0,2118.0,0.0,211400704.0,,,,1.27,0.08,0.0
77097,Africa,Nigeria,2021-06-23,167375.0,44.0,2118.0,0.0,211400704.0,,,,1.27,0.08,0.0
77098,Africa,Nigeria,2021-06-24,167401.0,26.0,2118.0,0.0,211400704.0,,3104802.0,2099568.0,1.27,0.08,0.0
77099,Africa,Nigeria,2021-06-25,167430.0,29.0,2119.0,1.0,211400704.0,,,,1.27,0.08,0.0
77100,Africa,Nigeria,2021-06-26,167465.0,35.0,2119.0,0.0,211400704.0,,,,1.27,0.08,0.0
77101,Africa,Nigeria,2021-06-27,167467.0,2.0,2119.0,0.0,211400704.0,,,,1.27,0.08,0.0
77102,Africa,Nigeria,2021-06-28,167532.0,65.0,2119.0,0.0,211400704.0,2300266.0,3397472.0,2241662.0,1.26,0.08,0.0
77103,Africa,Nigeria,2021-06-29,167543.0,11.0,2120.0,1.0,211400704.0,,,,1.27,0.08,0.0
77104,Africa,Nigeria,2021-06-30,167618.0,75.0,2120.0,0.0,211400704.0,,,,1.26,0.08,0.0
77105,Africa,Nigeria,2021-07-01,167692.0,74.0,2121.0,1.0,211400704.0,,,,1.26,0.08,0.0
77106,Africa,Nigeria,2021-07-02,167732.0,40.0,2121.0,0.0,211400704.0,,,,1.26,0.08,0.0
77107,Africa,Nigeria,2021-07-03,167803.0,71.0,2121.0,0.0,211400704.0,,,,1.26,0.08,0.0
77108,Africa,Nigeria,2021-07-04,167859.0,56.0,2121.0,0.0,211400704.0,,,,1.26,0.08,0.0
77109,Africa,Nigeria,2021-07-05,167909.0,50.0,2122.0,1.0,211400704.0,2331734.0,3832459.0,2476637.0,1.26,0.08,0.0
77110,Africa,Nigeria,2021-07-06,168000.0,91.0,2122.0,0.0,211400704.0,,,,1.26,0.08,0.0
77111,Africa,Nigeria,2021-07-07,168110.0,110.0,2122.0,0.0,211400704.0,,,,1.26,0.08,0.0
77112,Africa,Nigeria,2021-07-08,168256.0,146.0,2122.0,0.0,211400704.0,,,,1.26,0.08,0.0
77113,Africa,Nigeria,2021-07-09,168442.0,186.0,2122.0,0.0,211400704.0,,,,1.26,0.08,0.0
77114,Africa,Nigeria,2021-07-10,168540.0,98.0,2122.0,0.0,211400704.0,,,,1.26,0.08,0.0
77115,Africa,Nigeria,2021-07-11,168552.0,12.0,2124.0,2.0,211400704.0,,,,1.26,0.08,0.0
77116,Africa,Nigeria,2021-07-12,168713.0,161.0,2124.0,0.0,211400704.0,2362757.0,3938945.0,2534205.0,1.26,0.08,0.0
77117,Africa,Nigeria,2021-07-13,168867.0,154.0,2125.0,1.0,211400704.0,,,,1.26,0.08,0.0
77118,Africa,Nigeria,2021-07-14,168915.0,48.0,2125.0,0.0,211400704.0,,,,1.26,0.08,0.0
77119,Africa,Nigeria,2021-07-15,169074.0,159.0,2126.0,1.0,211400704.0,,,,1.26,0.08,0.0
77120,Africa,Nigeria,2021-07-16,169206.0,132.0,2126.0,0.0,211400704.0,,,,1.26,0.08,0.0
77121,Africa,Nigeria,2021-07-17,169329.0,123.0,2126.0,0.0,211400704.0,,,,1.26,0.08,0.0
77122,Africa,Nigeria,2021-07-18,169532.0,203.0,2127.0,1.0,211400704.0,,,,1.25,0.08,0.0
77123,Africa,Nigeria,2021-07-19,169678.0,146.0,2128.0,1.0,211400704.0,,,,1.25,0.08,0.0
77124,Africa,Nigeria,2021-07-20,169884.0,206.0,2128.0,0.0,211400704.0,2401894.0,,,1.25,0.08,0.0
77125,Africa,Nigeria,2021-07-21,169884.0,0.0,2128.0,0.0,211400704.0,,,,1.25,0.08,0.0
77126,Africa,Nigeria,2021-07-22,170306.0,422.0,2130.0,2.0,211400704.0,,,,1.25,0.08,0.0
77127,Africa,Nigeria,2021-07-23,170306.0,0.0,2130.0,0.0,211400704.0,,,,1.25,0.08,0.0
77128,Africa,Nigeria,2021-07-24,170895.0,589.0,2132.0,2.0,211400704.0,,,,1.25,0.08,0.0
77129,Africa,Nigeria,2021-07-25,171111.0,216.0,2132.0,0.0,211400704.0,,,,1.25,0.08,0.0
77130,Africa,Nigeria,2021-07-26,171324.0,213.0,2134.0,2.0,211400704.0,,,,1.25,0.08,0.0
77131,Africa,Nigeria,2021-07-27,171728.0,404.0,2134.0,0.0,211400704.0,2439850.0,,,1.24,0.08,0.0
77132,Africa,Nigeria,2021-07-28,172263.0,535.0,2139.0,5.0,211400704.0,,,,1.24,0.08,0.0
77133,Africa,Nigeria,2021-07-29,172821.0,558.0,2141.0,2.0,211400704.0,,,,1.24,0.08,0.0
77134,Africa,Nigeria,2021-07-30,173411.0,590.0,2149.0,8.0,211400704.0,,,,1.24,0.08,0.0
77135,Africa,Nigeria,2021-07-31,173908.0,497.0,2149.0,0.0,211400704.0,,,,1.24,0.08,0.0
77136,Africa,Nigeria,2021-08-01,174315.0,407.0,2149.0,0.0,211400704.0,,,,1.23,0.08,0.0
77137,Africa,Nigeria,2021-08-02,174759.0,444.0,2160.0,11.0,211400704.0,,,,1.24,0.08,0.0
77138,Africa,Nigeria,2021-08-03,175264.0,505.0,2163.0,3.0,211400704.0,2542261.0,,,1.23,0.08,0.0
77139,Africa,Nigeria,2021-08-04,176011.0,747.0,2167.0,4.0,211400704.0,,,,1.23,0.08,0.0
77140,Africa,Nigeria,2021-08-05,176577.0,566.0,2178.0,11.0,211400704.0,,,,1.23,0.08,0.0
77141,Africa,Nigeria,2021-08-06,177142.0,565.0,2181.0,3.0,211400704.0,,,,1.23,0.08,0.0
77142,Africa,Nigeria,2021-08-07,177615.0,473.0,2185.0,4.0,211400704.0,,,,1.23,0.08,0.0
77143,Africa,Nigeria,2021-08-08,178086.0,471.0,2187.0,2.0,211400704.0,,,,1.23,0.08,0.0
77144,Africa,Nigeria,2021-08-09,178508.0,422.0,2192.0,5.0,211400704.0,2589130.0,3967013.0,2550390.0,1.23,0.08,0.0
77145,Africa,Nigeria,2021-08-10,179118.0,610.0,2194.0,2.0,211400704.0,,,,1.22,0.08,0.0
77146,Africa,Nigeria,2021-08-11,179908.0,790.0,2195.0,1.0,211400704.0,,,,1.22,0.09,0.0
77147,Africa,Nigeria,2021-08-12,180661.0,753.0,2200.0,5.0,211400704.0,,,,1.22,0.09,0.0
77148,Africa,Nigeria,2021-08-13,181297.0,636.0,2211.0,11.0,211400704.0,,,,1.22,0.09,0.0
77149,Africa,Nigeria,2021-08-14,181962.0,665.0,2219.0,8.0,211400704.0,,,,1.22,0.09,0.0
77150,Africa,Nigeria,2021-08-15,182503.0,541.0,2219.0,0.0,211400704.0,,,,1.22,0.09,0.0
77151,Africa,Nigeria,2021-08-16,183087.0,584.0,2223.0,4.0,211400704.0,,,,1.21,0.09,0.0
77152,Africa,Nigeria,2021-08-17,183444.0,357.0,2229.0,6.0,211400704.0,2648684.0,,,1.22,0.09,0.0
77153,Africa,Nigeria,2021-08-18,183444.0,0.0,2229.0,0.0,211400704.0,,,,1.22,0.09,0.0
77154,Africa,Nigeria,2021-08-19,185267.0,1823.0,2244.0,15.0,211400704.0,,,,1.21,0.09,0.0
77155,Africa,Nigeria,2021-08-20,185571.0,304.0,2247.0,3.0,211400704.0,,,,1.21,0.09,0.0
77156,Africa,Nigeria,2021-08-21,185571.0,0.0,2247.0,0.0,211400704.0,,,,1.21,0.09,0.0
77157,Africa,Nigeria,2021-08-22,187023.0,1452.0,2268.0,21.0,211400704.0,,,,1.21,0.09,0.0
77158,Africa,Nigeria,2021-08-23,187588.0,565.0,2276.0,8.0,211400704.0,2727834.0,,,1.21,0.09,0.0
77159,Africa,Nigeria,2021-08-24,188243.0,655.0,2281.0,5.0,211400704.0,,,,1.21,0.09,0.0
77160,Africa,Nigeria,2021-08-25,188880.0,637.0,2288.0,7.0,211400704.0,,,,1.21,0.09,0.0
77161,Africa,Nigeria,2021-08-26,189715.0,835.0,2298.0,10.0,211400704.0,,,,1.21,0.09,0.0
77162,Africa,Nigeria,2021-08-27,190333.0,618.0,2308.0,10.0,211400704.0,,,,1.21,0.09,0.0
77163,Africa,Nigeria,2021-08-28,190983.0,650.0,2361.0,53.0,211400704.0,,4182515.0,2756203.0,1.24,0.09,0.0
77164,Africa,Nigeria,2021-08-29,191345.0,362.0,2454.0,93.0,211400704.0,2779725.0,,,1.28,0.09,0.0
77165,Africa,Nigeria,2021-08-30,191805.0,460.0,2455.0,1.0,211400704.0,,,,1.28,0.09,0.0
77166,Africa,Nigeria,2021-08-31,192431.0,626.0,2469.0,14.0,211400704.0,,4432282.0,2994933.0,1.28,0.09,0.0
77167,Africa,Nigeria,2021-09-01,193013.0,582.0,2480.0,11.0,211400704.0,,,,1.28,0.09,0.0
77168,Africa,Nigeria,2021-09-02,193644.0,631.0,2488.0,8.0,211400704.0,,,,1.28,0.09,0.0
77169,Africa,Nigeria,2021-09-03,194088.0,444.0,2495.0,7.0,211400704.0,,,,1.29,0.09,0.0
77170,Africa,Nigeria,2021-09-04,195052.0,964.0,2522.0,27.0,211400704.0,,,,1.29,0.09,0.0
77171,Africa,Nigeria,2021-09-05,195511.0,459.0,2552.0,30.0,211400704.0,,5001836.0,3461713.0,1.31,0.09,0.0
77172,Africa,Nigeria,2021-09-06,195890.0,379.0,2556.0,4.0,211400704.0,2884034.0,5176869.0,3600858.0,1.3,0.09,0.0
77173,Africa,Nigeria,2021-09-07,196487.0,597.0,2573.0,17.0,211400704.0,,,,1.31,0.09,0.0
77174,Africa,Nigeria,2021-09-08,197046.0,559.0,2578.0,5.0,211400704.0,,,,1.31,0.09,0.0
77175,Africa,Nigeria,2021-09-09,197773.0,727.0,2585.0,7.0,211400704.0,,,,1.31,0.09,0.0
77176,Africa,Nigeria,2021-09-10,198239.0,466.0,2588.0,3.0,211400704.0,,,,1.31,0.09,0.0
77177,Africa,Nigeria,2021-09-11,198786.0,547.0,2590.0,2.0,211400704.0,,,,1.3,0.09,0.0
77178,Africa,Nigeria,2021-09-12,199151.0,365.0,2598.0,8.0,211400704.0,2942578.0,5712019.0,4024704.0,1.3,0.09,0.0
77179,Africa,Nigeria,2021-09-13,199538.0,387.0,2619.0,21.0,211400704.0,,,,1.31,0.09,0.0
77180,Africa,Nigeria,2021-09-14,200057.0,519.0,2637.0,18.0,211400704.0,,,,1.32,0.09,0.0
